source,biological_context,cid,canonical_smiles,isomeric_smiles,molecular_formula,molecular_weight,cytotoxic_label,potency_value,potency_metric,potency_unit,n_assays_active,n_assays_tested,assay_description
Tox21,off-target-safety,957,CCCCCCCCO,CCCCCCCCO,C8H18O,130.23,0.0,,AC50,uM,0.0,8.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,967,C1=C(NC(=O)NC1=O)C(=O)O,C1=C(NC(=O)NC1=O)C(=O)O,C5H4N2O4,156.1,0.0,,AC50,uM,0.0,8.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,970,C(C(=O)C(=O)O)C(=O)O,C(C(=O)C(=O)O)C(=O)O,C4H4O5,132.07,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,971,C(=O)(C(=O)O)O,C(=O)(C(=O)O)O,C2H2O4,90.03,0.0,,AC50,uM,0.0,8.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,978,C1=CC(=CC=C1C(=O)O)N,C1=CC(=CC=C1C(=O)O)N,C7H7NO2,137.14,0.0,,AC50,uM,0.0,12.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,980,C1=CC(=CC=C1[N+](=O)[O-])O,C1=CC(=CC=C1[N+](=O)[O-])O,C6H5NO3,139.11,0.0,,AC50,uM,0.0,8.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,985,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,C16H32O2,256.42,0.0,,AC50,uM,0.0,12.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,991,CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],C10H14NO5PS,291.26,0.0,,AC50,uM,0.0,8.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,992,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)O,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)O,C6HCl5O,266.3,,,AC50,uM,0.0,6.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,995,C1=CC=C2C(=C1)C=CC3=CC=CC=C32,C1=CC=C2C(=C1)C=CC3=CC=CC=C32,C14H10,178.23,,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,996,C1=CC=C(C=C1)O,C1=CC=C(C=C1)O,C6H6O,94.11,0.0,,AC50,uM,0.0,12.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,997,C1=CC=C(C=C1)CC(=O)C(=O)O,C1=CC=C(C=C1)CC(=O)C(=O)O,C9H8O3,164.16,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,998,C1=CC=C(C=C1)CC=O,C1=CC=C(C=C1)CC=O,C8H8O,120.15,,,AC50,uM,0.0,7.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,999,C1=CC=C(C=C1)CC(=O)O,C1=CC=C(C=C1)CC(=O)O,C8H8O2,136.15,0.0,,AC50,uM,0.0,8.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1004,OP(=O)(O)O,OP(=O)(O)O,H3O4P,97.995,0.0,,AC50,uM,0.0,8.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1017,C1=CC=C(C(=C1)C(=O)O)C(=O)O,C1=CC=C(C(=C1)C(=O)O)C(=O)O,C8H6O4,166.13,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1018,C1=CC=NC(=C1)C(=O)O,C1=CC=NC(=C1)C(=O)O,C6H5NO2,123.11,0.0,,AC50,uM,0.0,8.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1030,CC(CO)O,CC(CO)O,C3H8O2,76.09,0.0,,AC50,uM,0.0,12.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1031,CCCO,CCCO,C3H8O,60.1,,,AC50,uM,0.0,3.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1032,CCC(=O)O,CCC(=O)O,C3H6O2,74.08,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1046,C1=CN=C(C=N1)C(=O)N,C1=CN=C(C=N1)C(=O)N,C5H5N3O,123.11,,,AC50,uM,0.0,11.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1049,C1=CC=NC=C1,C1=CC=NC=C1,C5H5N,79.1,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1050,CC1=NC=C(C(=C1O)C=O)CO,CC1=NC=C(C(=C1O)C=O)CO,C8H9NO3,167.16,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1054,CC1=NC=C(C(=C1O)CO)CO,CC1=NC=C(C(=C1O)CO)CO,C8H11NO3,169.18,0.0,,AC50,uM,0.0,8.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1057,C1=CC(=C(C(=C1)O)O)O,C1=CC(=C(C(=C1)O)O)O,C6H6O3,126.11,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1060,CC(=O)C(=O)O,CC(=O)C(=O)O,C3H4O3,88.06,0.0,,AC50,uM,0.0,8.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1066,C1=CC(=C(N=C1)C(=O)O)C(=O)O,C1=CC(=C(N=C1)C(=O)O)C(=O)O,C7H5NO4,167.12,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1080,C(C(C(=O)O)N)SCC(=O)O,C(C(C(=O)O)N)SCC(=O)O,C5H9NO4S,179.2,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1091,O[Se](=O)O,O[Se](=O)O,H2O3Se,128.99,1.0,17.3994,AC50,uM,4.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1110,C(CC(=O)O)C(=O)O,C(CC(=O)O)C(=O)O,C4H6O4,118.09,0.0,,AC50,uM,0.0,12.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1118,OS(=O)(=O)O,OS(=O)(=O)O,H2O4S,98.08,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1123,C(CS(=O)(=O)O)N,C(CS(=O)(=O)O)N,C2H7NO3S,125.15,0.0,,AC50,uM,0.0,8.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1127,C1CCSC1,C1CCSC1,C4H8S,88.17,,,AC50,uM,0.0,3.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1133,C(C(=O)O)S,C(C(=O)O)S,C2H4O2S,92.12,0.0,,AC50,uM,0.0,8.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1135,CC1=CNC(=O)NC1=O,CC1=CNC(=O)NC1=O,C5H6N2O2,126.11,,,AC50,uM,0.0,3.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1136,CC1=C(SC=N1)CCO,CC1=C(SC=N1)CCO,C6H9NOS,143.21,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1140,CC1=CC=CC=C1,CC1=CC=CC=C1,C7H8,92.14,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1146,CN(C)C,CN(C)C,C3H9N,59.11,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1148,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N,C11H12N2O2,204.22,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1174,C1=CNC(=O)NC1=O,C1=CNC(=O)NC1=O,C4H4N2O2,112.09,0.0,,AC50,uM,0.0,8.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1176,C(=O)(N)N,C(=O)(N)N,CH4N2O,60.056,0.0,,AC50,uM,0.0,8.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1183,COC1=C(C=CC(=C1)C=O)O,COC1=C(C=CC(=C1)C=O)O,C8H8O3,152.15,0.0,,AC50,uM,0.0,12.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1254,CC1CCC(C(C1)O)C(C)C,CC1CCC(C(C1)O)C(C)C,C10H20O,156.26,0.0,,AC50,uM,0.0,8.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1318,C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1,C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1,C12H8N2,180.2,1.0,3.1187,AC50,uM,4.0,7.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1345,CCC(C)N(C)C(=O)C1=CC2=CC=CC=C2C(=N1)C3=CC=CC=C3Cl,CCC(C)N(C)C(=O)C1=CC2=CC=CC=C2C(=N1)C3=CC=CC=C3Cl,C21H21ClN2O,352.9,1.0,28.2349,AC50,uM,1.0,3.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1355,C1CN(CCN1)C2=CC(=CC=C2)Cl,C1CN(CCN1)C2=CC(=CC=C2)Cl,C10H13ClN2,196.67,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1359,C1=CC=C(C(=C1)C(F)(F)F)N2C=CN=C2,C1=CC=C(C(=C1)C(F)(F)F)N2C=CN=C2,C10H7F3N2,212.17,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1390,CN1C=CN=C1,CN1C=CN=C1,C4H6N2,82.1,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1474,C1=CC=NC(=C1)C2=CC=CC=N2,C1=CC=NC(=C1)C2=CC=CC=N2,C10H8N2,156.18,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1480,C1=C(C(=CC(=C1Cl)Cl)Cl)OCC(=O)O,C1=C(C(=CC(=C1Cl)Cl)Cl)OCC(=O)O,C8H5Cl3O3,255.5,1.0,15.4864,AC50,uM,1.0,8.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1483,C1=C(C=C(C(=C1Br)O)Br)Br,C1=C(C=C(C(=C1Br)O)Br)Br,C6H3Br3O,330.8,,,AC50,uM,0.0,9.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1486,C1=CC(=C(C=C1Cl)Cl)OCC(=O)O,C1=CC(=C(C=C1Cl)Cl)OCC(=O)O,C8H6Cl2O3,221.03,0.0,,AC50,uM,0.0,8.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1488,COC(=O)COC1=C(C=C(C=C1)Cl)Cl,COC(=O)COC1=C(C=C(C=C1)Cl)Cl,C9H8Cl2O3,235.06,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1489,C1=CC(=C(C=C1Cl)Cl)OCCCC(=O)O,C1=CC(=C(C=C1Cl)Cl)OCCCC(=O)O,C10H10Cl2O3,249.09,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1491,C1=CC(=C(C=C1O)O)C(=O)O,C1=CC(=C(C=C1O)O)C(=O)O,C7H6O4,154.12,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1493,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O,C6H4N2O5,184.11,,,AC50,uM,0.0,6.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1533,CC1=CC(=NC=C1)N,CC1=CC(=NC=C1)N,C6H8N2,108.14,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1539,C1C2=CC=CC=C2C3=C1C=C(C=C3)N,C1C2=CC=CC=C2C3=C1C=C(C=C3)N,C13H11N,181.23,,,AC50,uM,0.0,3.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1639,C1=NNC(=N1)N,C1=NNC(=N1)N,C2H4N4,84.08,0.0,,AC50,uM,0.0,8.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1672,COCCCN,COCCCN,C4H11NO,89.14,0.0,,AC50,uM,0.0,8.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1674,CC1=C2CCC3=C2C(=CC4=C3C=CC5=CC=CC=C54)C=C1,CC1=C2CCC3=C2C(=CC4=C3C=CC5=CC=CC=C54)C=C1,C21H16,268.4,1.0,6.9334,AC50,uM,1.0,3.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1678,C(C[N+](=O)[O-])C(=O)O,C(C[N+](=O)[O-])C(=O)O,C3H5NO4,119.08,0.0,,AC50,uM,0.0,8.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1684,CC1=CC(=CC(=C1OCCCC2=CC(=NO2)C)C)C3=NOC(=N3)C(F)(F)F,CC1=CC(=CC(=C1OCCCC2=CC(=NO2)C)C)C3=NOC(=N3)C(F)(F)F,C18H18F3N3O3,381.3,,,AC50,uM,0.0,3.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1727,C1=CN=CC=C1N,C1=CN=CC=C1N,C5H6N2,94.11,0.0,,AC50,uM,0.0,8.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1730,C1=CC(=CC=C1C(=O)O)[Hg]Cl,C1=CC(=CC=C1C(=O)O)[Hg]Cl,C7H5ClHgO2,357.16,1.0,15.4845,AC50,uM,4.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1732,CC1=C(C=CC(=C1)O)Cl,CC1=C(C=CC(=C1)O)Cl,C7H7ClO,142.58,,,AC50,uM,0.0,11.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1752,CCCCCCCCCC1=CC=C(C=C1)O,CCCCCCCCCC1=CC=C(C=C1)O,C15H24O,220.35,1.0,6.9175,AC50,uM,4.0,7.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1775,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,C15H12N2O2,252.27,1.0,16.9301,AC50,uM,2.0,11.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1807,C1C(COCO1)([N+](=O)[O-])Br,C1C(COCO1)([N+](=O)[O-])Br,C4H6BrNO4,212.0,1.0,34.6654,AC50,uM,4.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1892,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCO,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCO,C9H12N4O3,224.22,,,AC50,uM,0.0,3.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1923,C1=CC2=C(C(=C1)O)N=CC=C2,C1=CC2=C(C(=C1)O)N=CC=C2,C9H7NO,145.16,1.0,2.1872,AC50,uM,7.0,8.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1935,C1CCC2=NC3=CC=CC=C3C(=C2C1)N,C1CCC2=NC3=CC=CC=C3C(=C2C1)N,C13H14N2,198.26,0.0,,AC50,uM,0.0,8.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1967,CC1=C(C(=O)C(=C(C1=O)C)CCCCC#CCCCC#CCO)C,CC1=C(C(=O)C(=C(C1=O)C)CCCCC#CCCCC#CCO)C,C21H26O3,326.4,1.0,0.674,AC50,uM,1.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1981,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OCC(=O)O,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OCC(=O)O,C21H18ClNO6,415.8,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1982,CC(=O)NP(=O)(OC)SC,CC(=O)NP(=O)(OC)SC,C4H10NO3PS,183.17,0.0,,AC50,uM,0.0,8.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1983,CC(=O)NC1=CC=C(C=C1)O,CC(=O)NC1=CC=C(C=C1)O,C8H9NO2,151.16,0.0,,AC50,uM,0.0,12.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1985,CC(=O)NC1=C(C=CC(=C1)[As](=O)(O)O)O,CC(=O)NC1=C(C=CC(=C1)[As](=O)(O)O)O,C8H10AsNO5,275.09,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1986,CC(=O)NC1=NN=C(S1)S(=O)(=O)N,CC(=O)NC1=NN=C(S1)S(=O)(=O)N,C4H6N4O3S2,222.3,0.0,,AC50,uM,0.0,12.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1988,CCC1=CC=CC(=C1N(COCC)C(=O)CCl)C,CCC1=CC=CC(=C1N(COCC)C(=O)CCl)C,C14H20ClNO2,269.77,,,AC50,uM,0.0,7.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1989,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2,C15H20N2O4S,324.4,0.0,,AC50,uM,0.0,12.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1990,CC(=O)NO,CC(=O)NO,C2H5NO2,75.07,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,1999,CCC(C1=CC=CC=C1)C(=O)NC(=O)NC(=O)C,CCC(C1=CC=CC=C1)C(=O)NC(=O)NC(=O)C,C13H16N2O3,248.28,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,2000,CC(=O)NC(CC1=CC=CC=C1)C(=O)O,CC(=O)NC(CC1=CC=CC=C1)C(=O)O,C11H13NO3,207.23,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,2005,CC(=O)NCCCCCC(=O)O,CC(=O)NCCCCCC(=O)O,C8H15NO3,173.21,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,2006,C1=CC(=CC(=C1)NC(=O)C(=O)O)C2=NNN=N2,C1=CC(=CC(=C1)NC(=O)C(=O)O)C2=NNN=N2,C9H7N5O3,233.18,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,2018,CC(=O)NC1=CC=C(C=C1)CC(=O)O,CC(=O)NC1=CC=C(C=C1)CC(=O)O,C10H11NO3,193.2,0.0,,AC50,uM,0.0,8.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,2051,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)Cl)OC,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)Cl)OC,C16H14ClN3O2,315.75,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,2052,C1=CC(=C(C=C1C=C(C#N)C#N)O)O,C1=CC(=C(C=C1C=C(C#N)C#N)O)O,C10H6N2O2,186.17,0.0,,AC50,uM,0.0,4.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,2075,C1=CC(=C(C=C1[N+](=O)[O-])Cl)C(=O)N,C1=CC(=C(C=C1[N+](=O)[O-])Cl)C(=O)N,C7H5ClN2O3,200.58,0.0,,AC50,uM,0.0,8.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
Tox21,off-target-safety,2078,CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl,CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl,C14H20ClNO2,269.77,,,AC50,uM,0.0,6.0,"RealTime-Glo MT Cell Viability + CellTox Green Cytotoxicity, HEK293 & HepG2, 40h exposure (qHTS)"
