source,biological_context,cid,canonical_smiles,isomeric_smiles,molecular_formula,molecular_weight,cytotoxic_label,potency_value,potency_metric,potency_unit,n_assays_active,n_assays_tested,potency_um,cytotox_median_um,cytotox_lower_bound_um,nhit,ntested,dtxsid,casrn,name,assay_description
ToxCast,off-target-safety,7391,CC(C)(C)C1CCC(CC1)O,CC(C)(C)C1CCC(CC1)O,C10H20O,156.26,0,1000.0,burst_median_AC50,uM,0,70,1000.0,1000.0,1000.0,0,70,DTXSID5026623,98-52-2,4-tert-Butylcyclohexanol,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7392,CC(C)(C)C1CCC(=O)CC1,CC(C)(C)C1CCC(=O)CC1,C10H18O,154.25,1,47.6384691358562,burst_median_AC50,uM,9,71,47.6384691358562,47.6384691358562,8.46566444758155,9,71,DTXSID7044394,98-53-3,4-tert-Butylcyclohexanone,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7393,CC(C)(C)C1=CC=C(C=C1)O,CC(C)(C)C1=CC=C(C=C1)O,C10H14O,150.22,1,32.6758860693135,burst_median_AC50,uM,10,87,32.6758860693135,32.6758860693135,5.80671654669116,10,87,DTXSID1020221,98-54-4,"4-(1,1-Dimethylethyl)phenol","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7394,C1=CC(=CC=C1C(F)(F)F)Cl,C1=CC(=CC=C1C(F)(F)F)Cl,C7H4ClF3,180.55,0,1000.0,burst_median_AC50,uM,0,66,1000.0,1000.0,1000.0,0,66,DTXSID7024821,98-56-6,1-Chloro-4-(trifluoromethyl)benzene,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7395,CS(=O)(=O)C1=CC=C(C=C1)Cl,CS(=O)(=O)C1=CC=C(C=C1)Cl,C7H7ClO2S,190.65,1,1000.0,burst_median_AC50,uM,2,71,1000.0,1000.0,1000.0,2,71,DTXSID3023974,98-57-7,4-Chlorophenyl methyl sulfone,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7400,C1=CC(=CC=C1S(=O)(=O)O)Cl,C1=CC(=CC=C1S(=O)(=O)O)Cl,C6H5ClO3S,192.62,1,1000.0,burst_median_AC50,uM,1,59,1000.0,1000.0,1000.0,1,59,DTXSID7044473,98-66-8,4-Chlorobenzenesulphonic acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7402,CCC1=CC=C(C=C1)S(=O)(=O)O,CCC1=CC=C(C=C1)S(=O)(=O)O,C8H10O3S,186.23,0,1000.0,burst_median_AC50,uM,0,14,1000.0,1000.0,1000.0,0,14,DTXSID4046571,98-69-1,4-Ethylbenzenesulfonic acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7403,CC(C)(C)C1=CC=C(C=C1)C(=O)O,CC(C)(C)C1=CC=C(C=C1)C(=O)O,C11H14O2,178.23,1,1000.0,burst_median_AC50,uM,1,66,1000.0,1000.0,1000.0,1,66,DTXSID0040703,98-73-7,4-tert-Butylbenzoic acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7405,C1CC(=O)NC1C(=O)O,C1CC(=O)N[C@@H]1C(=O)O,C5H7NO3,129.11,0,1000.0,burst_median_AC50,uM,0,68,1000.0,1000.0,1000.0,0,68,DTXSID6046260,98-79-3,Pidolic acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7406,CC(C)C1=CC=CC=C1,CC(C)C1=CC=CC=C1,C9H12,120.19,1,79.7013885576783,burst_median_AC50,uM,5,65,79.7013885576783,79.7013885576783,14.1634528517578,5,65,DTXSID1021827,98-82-8,Cumene,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7407,CC(=C)C1=CC=CC=C1,CC(=C)C1=CC=CC=C1,C9H10,118.18,0,1000.0,burst_median_AC50,uM,0,66,1000.0,1000.0,1000.0,0,66,DTXSID9025661,98-83-9,alpha-Methylstyrene,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7409,CC(C1=CC=CC=C1)O,CC(C1=CC=CC=C1)O,C8H10O,122.16,0,1000.0,burst_median_AC50,uM,0,68,1000.0,1000.0,1000.0,0,68,DTXSID1020859,98-85-1,alpha-Methylbenzyl alcohol,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7410,CC(=O)C1=CC=CC=C1,CC(=O)C1=CC=CC=C1,C8H8O,120.15,0,1000.0,burst_median_AC50,uM,0,86,1000.0,1000.0,1000.0,0,86,DTXSID6021828,98-86-2,Acetophenone,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7411,C1=CC=C(C=C1)C(Cl)Cl,C1=CC=C(C=C1)C(Cl)Cl,C7H6Cl2,161.03,0,1000.0,burst_median_AC50,uM,0,88,1000.0,1000.0,1000.0,0,88,DTXSID6025014,98-87-3,Benzal chloride,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7412,C1=CC=C(C=C1)C(=O)Cl,C1=CC=C(C=C1)C(=O)Cl,C7H5ClO,140.56,0,1000.0,burst_median_AC50,uM,0,64,1000.0,1000.0,1000.0,0,64,DTXSID9026631,98-88-4,Benzoyl chloride,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7415,CN(C)C1CCCCC1,CN(C)C1CCCCC1,C8H17N,127.23,1,1000.0,burst_median_AC50,uM,1,67,1000.0,1000.0,1000.0,1,67,DTXSID9026633,98-94-2,"N,N-Dimethylcyclohexylamine","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7416,C1=CC=C(C=C1)[N+](=O)[O-],C1=CC=C(C=C1)[N+](=O)[O-],C6H5NO2,123.11,0,1000.0,burst_median_AC50,uM,0,86,1000.0,1000.0,1000.0,0,86,DTXSID3020964,98-95-3,Nitrobenzene,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7418,CC1=CC(=CC=C1)C(=O)O,CC1=CC(=CC=C1)C(=O)O,C8H8O2,136.15,1,1000.0,burst_median_AC50,uM,3,70,1000.0,1000.0,1000.0,3,70,DTXSID1021617,99-04-7,3-Methylbenzoic acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7420,C1=CC(=CC(=C1)O)C(=O)O,C1=CC(=CC(=C1)O)C(=O)O,C7H6O3,138.12,0,1000.0,burst_median_AC50,uM,0,67,1000.0,1000.0,1000.0,0,67,DTXSID6021610,99-06-9,3-Hydroxybenzoic acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7421,CN(C)C1=CC(=CC=C1)O,CN(C)C1=CC(=CC=C1)O,C8H11NO,137.18,1,45.205513496451,burst_median_AC50,uM,5,70,45.205513496451,45.205513496451,8.03331247589416,5,70,DTXSID0025101,99-07-0,3-Dimethylaminophenol,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7422,CC1=CC(=CC=C1)[N+](=O)[O-],CC1=CC(=CC=C1)[N+](=O)[O-],C7H7NO2,137.14,0,1000.0,burst_median_AC50,uM,0,84,1000.0,1000.0,1000.0,0,84,DTXSID5021831,99-08-1,3-Nitrotoluene,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7423,C1=CC(=CC(=C1)[N+](=O)[O-])N,C1=CC(=CC(=C1)[N+](=O)[O-])N,C6H6N2O2,138.12,0,1000.0,burst_median_AC50,uM,0,65,1000.0,1000.0,1000.0,0,65,DTXSID6025725,99-09-2,3-Nitroaniline,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7426,CC1=CC(=CC(=C1)[N+](=O)[O-])C,CC1=CC(=CC(=C1)[N+](=O)[O-])C,C8H9NO2,151.16,1,1000.0,burst_median_AC50,uM,3,68,1000.0,1000.0,1000.0,3,68,DTXSID7025136,99-12-7,"1,3-Dimethyl-5-nitrobenzene","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7430,C1=C(C=C(C(=C1Cl)N)Cl)[N+](=O)[O-],C1=C(C=C(C(=C1Cl)N)Cl)[N+](=O)[O-],C6H4Cl2N2O2,207.01,1,49.5600496150416,burst_median_AC50,uM,13,73,49.5600496150416,49.5600496150416,8.80714174189625,13,73,DTXSID2020426,99-30-9,"1-Amino-2,6-dichloro-4-nitrobenzene","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7436,CNCC(=O)C1=CC(=C(C=C1)O)O,CNCC(=O)C1=CC(=C(C=C1)O)O,C9H11NO3,181.19,0,1000.0,burst_median_AC50,uM,0,67,1000.0,1000.0,1000.0,0,67,DTXSID5048710,99-45-6,Adrenone,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7438,CC1=CCC(CC1O)C(=C)C,CC1=CCC(CC1O)C(=C)C,C10H16O,152.23,0,1000.0,burst_median_AC50,uM,0,69,1000.0,1000.0,1000.0,0,69,DTXSID3024736,99-48-9,Carveol,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7439,CC1=CCC(CC1=O)C(=C)C,CC1=CCC(CC1=O)C(=C)C,C10H14O,150.22,1,1000.0,burst_median_AC50,uM,1,65,1000.0,1000.0,1000.0,1,65,DTXSID8047426,99-49-0,dl-Carvone,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7440,CC1=C(C=C(C=C1)[N+](=O)[O-])C,CC1=C(C=C(C=C1)[N+](=O)[O-])C,C8H9NO2,151.16,0,1000.0,burst_median_AC50,uM,0,86,1000.0,1000.0,1000.0,0,86,DTXSID2025133,99-51-4,"1,2-Dimethyl-4-nitrobenzene","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7441,CC1=C(C=CC(=C1)[N+](=O)[O-])N,CC1=C(C=CC(=C1)[N+](=O)[O-])N,C7H8N2O2,152.15,1,47.2430657453368,burst_median_AC50,uM,16,70,47.2430657453368,47.2430657453368,8.39539870465796,16,70,DTXSID3025629,99-52-5,2-Methyl-4-nitroaniline,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7443,C1=CC(=C(C=C1[N+](=O)[O-])Cl)Cl,C1=CC(=C(C=C1[N+](=O)[O-])Cl)Cl,C6H3Cl2NO2,192.0,1,1000.0,burst_median_AC50,uM,1,88,1000.0,1000.0,1000.0,1,88,DTXSID8024999,99-54-7,"3,4-Dichloronitrobenzene","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7444,CC1=C(C=C(C=C1)[N+](=O)[O-])N,CC1=C(C=C(C=C1)[N+](=O)[O-])N,C7H8N2O2,152.15,0,1000.0,burst_median_AC50,uM,0,79,1000.0,1000.0,1000.0,0,79,DTXSID4020959,99-55-8,C.I. Azoic Diazo Component 12,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7447,COC1=C(C=C(C=C1)[N+](=O)[O-])N,COC1=C(C=C(C=C1)[N+](=O)[O-])N,C7H8N2O3,168.15,1,1000.0,burst_median_AC50,uM,1,86,1000.0,1000.0,1000.0,1,86,DTXSID0020943,99-59-2,5-Nitro-o-anisidine,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7449,C1=CC(=CC(=C1)[N+](=O)[O-])C=O,C1=CC(=CC(=C1)[N+](=O)[O-])C=O,C7H5NO3,151.12,0,1000.0,burst_median_AC50,uM,0,69,1000.0,1000.0,1000.0,0,69,DTXSID8049383,99-61-6,3-Nitrobenzaldehyde,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7450,CC(C)C1=CC(=CC=C1)C(C)C,CC(C)C1=CC(=CC=C1)C(C)C,C12H18,162.27,0,1000.0,burst_median_AC50,uM,0,87,1000.0,1000.0,1000.0,0,87,DTXSID8026640,99-62-7,"1,3-Diisopropylbenzene","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7451,C1=CC(=CC(=C1)C(=O)Cl)C(=O)Cl,C1=CC(=CC(=C1)C(=O)Cl)C(=O)Cl,C8H4Cl2O2,203.02,1,1000.0,burst_median_AC50,uM,1,70,1000.0,1000.0,1000.0,1,70,DTXSID3026641,99-63-8,"1,3-Benzenedicarbonyl dichloride","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7452,C1=CC(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-],C1=CC(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-],C6H4N2O4,168.11,0,1000.0,burst_median_AC50,uM,0,88,1000.0,1000.0,1000.0,0,88,DTXSID9024065,99-65-0,"1,3-Dinitrobenzene","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7453,CCC(C)C1=CC=C(C=C1)O,CCC(C)C1=CC=C(C=C1)O,C10H14O,150.22,1,35.7022322128733,burst_median_AC50,uM,14,88,35.7022322128733,35.7022322128733,6.34451785345747,14,88,DTXSID7022332,99-71-8,4-(Butan-2-yl)phenol,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7455,CC1=CC=C(C=C1)C(=O)OC,CC1=CC=C(C=C1)C(=O)OC,C9H10O2,150.17,0,1000.0,burst_median_AC50,uM,0,81,1000.0,1000.0,1000.0,0,81,DTXSID4025668,99-75-2,Methyl 4-methylbenzoate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7456,COC(=O)C1=CC=C(C=C1)O,COC(=O)C1=CC=C(C=C1)O,C8H8O3,152.15,1,1000.0,burst_median_AC50,uM,1,88,1000.0,1000.0,1000.0,1,88,DTXSID4022529,99-76-3,Methylparaben,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7460,CC1=CCC(C=C1)C(C)C,CC1=CCC(C=C1)C(C)C,C10H16,136.23,1,1000.0,burst_median_AC50,uM,2,66,1000.0,1000.0,1000.0,2,66,DTXSID4047593,99-83-2,alpha-Phellandrene,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7461,CC1=CCC(=CC1)C(C)C,CC1=CCC(=CC1)C(C)C,C10H16,136.23,0,1000.0,burst_median_AC50,uM,0,69,1000.0,1000.0,1000.0,0,69,DTXSID6041210,99-85-4,gamma-Terpinene,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7462,CC1=CC=C(CC1)C(C)C,CC1=CC=C(CC1)C(C)C,C10H16,136.23,0,1000.0,burst_median_AC50,uM,0,86,1000.0,1000.0,1000.0,0,86,DTXSID9041237,99-86-5,alpha-Terpinene,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7463,CC1=CC=C(C=C1)C(C)C,CC1=CC=C(C=C1)C(C)C,C10H14,134.22,0,1000.0,burst_median_AC50,uM,0,85,1000.0,1000.0,1000.0,0,85,DTXSID3026645,99-87-6,p-Cymene,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7465,CC(C)C1=CC=C(C=C1)O,CC(C)C1=CC=C(C=C1)O,C9H12O,136.19,1,1000.0,burst_median_AC50,uM,1,61,1000.0,1000.0,1000.0,1,61,DTXSID5042299,99-89-8,4-Isopropylphenol,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7470,CC1=CC=C(C=C1)C(=O)O,CC1=CC=C(C=C1)C(=O)O,C8H8O2,136.15,1,65.4265618087752,burst_median_AC50,uM,4,62,65.4265618087752,65.4265618087752,11.626723702067,4,62,DTXSID6021618,99-94-5,4-Methylbenzoic acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7471,CC1=CC=C(C=C1)N(C)C,CC1=CC=C(C=C1)N(C)C,C9H13N,135.21,0,1000.0,burst_median_AC50,uM,0,88,1000.0,1000.0,1000.0,0,88,DTXSID0021832,99-97-8,"N,N,4-Trimethylaniline","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7472,CN(C)C1=CC=C(C=C1)N,CN(C)C1=CC=C(C=C1)N,C8H12N2,136.19,1,46.5595041842405,burst_median_AC50,uM,42,66,46.5595041842405,46.5595041842405,8.27392538885927,42,66,DTXSID6025149,99-98-9,"N,N-Dimethyl-p-phenylenediamine","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7473,CC1=CC=C(C=C1)[N+](=O)[O-],CC1=CC=C(C=C1)[N+](=O)[O-],C7H7NO2,137.14,0,1000.0,burst_median_AC50,uM,0,88,1000.0,1000.0,1000.0,0,88,DTXSID5023792,99-99-0,4-Nitrotoluene,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7474,C1=CC(=CC=C1[N+](=O)[O-])Cl,C1=CC(=CC=C1[N+](=O)[O-])Cl,C6H4ClNO2,157.55,0,1000.0,burst_median_AC50,uM,0,78,1000.0,1000.0,1000.0,0,78,DTXSID5020281,100-00-5,1-Chloro-4-nitrobenzene,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7475,C1=CC(=CC=C1N)[N+](=O)[O-],C1=CC(=CC=C1N)[N+](=O)[O-],C6H6N2O2,138.12,1,83.3912929762763,burst_median_AC50,uM,21,87,83.3912929762763,83.3912929762763,14.8191727608593,21,87,DTXSID8020961,100-01-6,4-Nitrobenzenamine,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7476,CC(=O)C1=CC=C(C=C1)OC,CC(=O)C1=CC=C(C=C1)OC,C9H10O2,150.17,1,1000.0,burst_median_AC50,uM,1,71,1000.0,1000.0,1000.0,1,71,DTXSID2044347,100-06-1,4'-Methoxyacetophenone,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7479,CN(C)C1=CC=C(C=C1)C=O,CN(C)C1=CC=C(C=C1)C=O,C9H11NO,149.19,0,1000.0,burst_median_AC50,uM,0,69,1000.0,1000.0,1000.0,0,69,DTXSID5021835,100-10-7,4-Dimethylaminobenzaldehyde,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7482,C1=CC(=CC=C1CCl)[N+](=O)[O-],C1=CC(=CC=C1CCl)[N+](=O)[O-],C7H6ClNO2,171.58,1,1000.0,burst_median_AC50,uM,2,67,1000.0,1000.0,1000.0,2,67,DTXSID4025745,100-14-1,4-Nitrobenzyl chloride,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7483,CNC1=CC=C(C=C1)[N+](=O)[O-],CNC1=CC=C(C=C1)[N+](=O)[O-],C7H8N2O2,152.15,1,47.5153601798331,burst_median_AC50,uM,18,65,47.5153601798331,47.5153601798331,8.44378718890617,18,65,DTXSID7025635,100-15-2,N-Methyl-4-nitroaniline,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7486,CC(C)C1=CC=C(C=C1)C(C)C,CC(C)C1=CC=C(C=C1)C(C)C,C12H18,162.27,1,40.0,burst_median_AC50,uM,7,83,40.0,40.0,7.10825901935599,7,83,DTXSID2026652,100-18-5,"1,4-Diisopropylbenzene","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7487,CC(=O)C1=CC=C(C=C1)[N+](=O)[O-],CC(=O)C1=CC=C(C=C1)[N+](=O)[O-],C8H7NO3,165.15,0,1000.0,burst_median_AC50,uM,0,67,1000.0,1000.0,1000.0,0,67,DTXSID1025724,100-19-6,4-Nitroacetophenone,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7488,C1=CC(=CC=C1C(=O)Cl)C(=O)Cl,C1=CC(=CC=C1C(=O)Cl)C(=O)Cl,C8H4Cl2O2,203.02,1,1000.0,burst_median_AC50,uM,2,64,1000.0,1000.0,1000.0,2,64,DTXSID7026653,100-20-9,"1,4-Benzenedicarbonyl dichloride","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7489,C1=CC(=CC=C1C(=O)O)C(=O)O,C1=CC(=CC=C1C(=O)O)C(=O)O,C8H6O4,166.13,1,24.3262730735368,burst_median_AC50,uM,5,68,24.3262730735368,24.3262730735368,4.32293624955712,5,68,DTXSID6026080,100-21-0,Terephthalic acid,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7490,CN(C)C1=CC=C(C=C1)N(C)C,CN(C)C1=CC=C(C=C1)N(C)C,C10H16N2,164.25,1,68.6817982964173,burst_median_AC50,uM,15,67,68.6817982964173,68.6817982964173,12.2052003051524,15,67,DTXSID5026124,100-22-1,"N,N,N',N'-Tetramethyl-p-phenylenediamine","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7492,C1=CC(=CC=C1[N+](=O)[O-])[N+](=O)[O-],C1=CC(=CC=C1[N+](=O)[O-])[N+](=O)[O-],C6H4N2O4,168.11,1,43.5894083479577,burst_median_AC50,uM,24,56,43.5894083479577,43.5894083479577,7.74612012594404,24,56,DTXSID0021836,100-25-4,"1,4-Dinitrobenzene","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7494,C1=CC(=CC=C1CCO)[N+](=O)[O-],C1=CC(=CC=C1CCO)[N+](=O)[O-],C8H9NO3,167.16,0,1000.0,burst_median_AC50,uM,0,66,1000.0,1000.0,1000.0,0,66,DTXSID7025764,100-27-6,2-(4-Nitrophenyl)ethanol,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7495,CCOC1=CC=C(C=C1)[N+](=O)[O-],CCOC1=CC=C(C=C1)[N+](=O)[O-],C8H9NO3,167.16,1,43.8984371001753,burst_median_AC50,uM,42,70,43.8984371001753,43.8984371001753,7.80103653632382,42,70,DTXSID7026655,100-29-8,1-Ethoxy-4-nitrobenzene,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7497,CCN(CC)CCO,CCN(CC)CCO,C6H15NO,117.19,0,1000.0,burst_median_AC50,uM,0,88,1000.0,1000.0,1000.0,0,88,DTXSID5021837,100-37-8,"N,N-Diethylethanolamine","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7498,C1=CC=C(C=C1)CBr,C1=CC=C(C=C1)CBr,C7H7Br,171.03,0,1000.0,burst_median_AC50,uM,0,66,1000.0,1000.0,1000.0,0,66,DTXSID8024658,100-39-0,alpha-Bromotoluene,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7499,C=CC1CCC=CC1,C=CC1CCC=CC1,C8H12,108.18,0,1000.0,burst_median_AC50,uM,0,69,1000.0,1000.0,1000.0,0,69,DTXSID3021437,100-40-3,4-Vinylcyclohexene,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7500,CCC1=CC=CC=C1,CCC1=CC=CC=C1,C8H10,106.16,0,1000.0,burst_median_AC50,uM,0,64,1000.0,1000.0,1000.0,0,64,DTXSID3020596,100-41-4,Ethylbenzene,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7501,C=CC1=CC=CC=C1,C=CC1=CC=CC=C1,C8H8,104.15,0,1000.0,burst_median_AC50,uM,0,69,1000.0,1000.0,1000.0,0,69,DTXSID2021284,100-42-5,Styrene,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,7502,C=CC1=CC=NC=C1,C=CC1=CC=NC=C1,C7H7N,105.14,1,1000.0,burst_median_AC50,uM,1,41,1000.0,1000.0,1000.0,1,41,DTXSID0051499,100-43-6,4-Vinylpyridine,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
